"Estimate","Std..Error","Lower","Upper","LoD","Assay"
3.2258390336644,0.618773025963543,2.00529180168907,4.44638626563972,"1rep.LOD","CytB"
1.9334919883402,0.193984930811301,1.55085124543133,2.31613273124907,"2rep.LOD","CytB"
1.43319415460003,0.106056228449626,1.22399525510637,1.64239305409368,"3rep.LOD","CytB"
1.15888958809241,0.0980872984031475,0.965409627695826,1.35236954848899,"4rep.LOD","CytB"
0.982827599773523,0.104472663227011,0.776752327309512,1.18890287223753,"5rep.LOD","CytB"
0.694611141648383,0.11641261153768,0.464983984649938,0.924238298646829,"8rep.LOD","CytB"
